customer_id,customer_name,customer_gender,customer_birthdate,age,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,latitude,longitude,has_loyalty_card
11642.0,Glenn Tetreault,male,1997-04-07 13:33:00,29.0,2.0,0.0,2.0,2.0,10747.0,337.0,10.0,189.0,264.0,587.0,590.0,220.0,685.0,84.0,375.0,67.0,-0.0939561542779321,2021.0,38.74720618643516,-9.15560820931818,True
11643.0,  Paul Hunt,male,,,1.0,1.0,0.0,1.0,8625.0,2504.0,20.0,2246.0,286.0,1394.0,45.0,54.0,629.0,168.0,219.0,70.0,0.1401768971906611,2016.0,38.73487456487243,-9.15774951780167,True
11644.0,Cheryl Butler,female,1941-08-31 19:06:00,84.0,1.0,0.0,1.0,2.0,2363.0,8297.0,17.0,148.0,573.0,1095.0,1276.0,910.0,125.0,736.0,243.0,78.0,0.4551732667768135,2018.0,38.760808673349864,-9.183861100678817,True
11645.0,  Eve Janusz,female,1973-11-17 14:20:00,52.0,1.0,1.0,0.0,5.0,3074.0,228.0,20.0,201.0,67.0,227.0,944.0,972.0,193.0,84.0,207.0,25.0,0.5426481691047378,2011.0,38.74199644870292,-9.18708583206568,True
11646.0,  Linda Davidson,female,1968-12-13 17:35:00,57.0,1.0,1.0,1.0,6.0,11356.0,1331.0,18.0,154.0,332.0,77.0,138.0,448.0,1069.0,48.0,349.0,301.0,0.2394492208095545,2018.0,38.78516831927294,-9.13952231938918,True
11647.0,  George Clark,male,1949-02-15 22:34:00,77.0,1.0,1.0,1.0,6.0,16616.0,2306.0,23.0,130.0,684.0,1053.0,553.0,49.0,1143.0,361.0,453.0,34.0,0.8028320661510229,2018.0,38.79803884350046,-9.088422920127655,True
11648.0,  Estella Rutan,female,1958-10-11 06:53:00,67.0,2.0,2.0,2.5,2.0,20848.0,3665.0,13.0,285.0,360.0,564.0,1104.0,1104.0,1171.0,268.0,487.0,74.0,0.2843193042944639,2015.0,38.7378169952223,-9.156715405446349,True
11649.0,  Joseph Brown,male,1978-06-24 23:55:00,47.0,1.0,1.0,1.0,4.0,14831.0,3914.0,14.0,545.0,1238.5,788.0,1285.0,1463.0,1335.0,293.0,526.0,164.0,0.2394492208095545,2016.0,38.77211890617125,-9.118060742190352,False
11650.0,  Mark Turner,male,1978-05-04 11:04:00,48.0,0.0,0.0,2.5,3.0,22666.0,1470.0,20.0,471.0,350.0,1089.0,748.0,225.0,1297.0,42.0,309.0,229.0,0.5829945936171428,2015.0,38.733998388912994,-9.171626475239623,True
11651.0,Nancy Miles,female,1980-04-23 01:50:00,46.0,0.0,0.0,2.0,2.0,6970.0,8297.0,21.0,59.0,594.0,1269.0,1313.0,819.0,503.0,736.0,470.0,115.0,0.1009130572908695,2019.0,38.743240707562535,-9.17186173776012,True
11652.0,Kathleen Jones,female,1992-08-06 21:23:00,33.0,2.0,1.0,2.0,2.0,8882.0,886.0,8.0,83.0,142.0,412.0,355.0,135.0,710.0,175.0,75.0,47.0,0.9779245524062679,2014.0,38.748190511714,-9.157289204031091,True
11653.0,  Robert Walton,male,1959-07-22 08:33:00,66.0,2.5,1.0,1.0,4.0,17889.0,5388.0,6.0,471.0,1238.5,1910.5,1074.0,1997.5,1411.0,246.0,324.0,271.0,0.0802010494918513,2010.0,38.72373446972498,-9.18107012625201,True
11654.0,  Tanya Dunleavy,female,1971-12-01 17:33:00,54.0,2.5,2.5,1.0,1.0,32128.0,4062.0,13.0,999.0,675.0,1653.0,1232.0,1122.0,1011.0,589.0,192.0,424.5,0.2095775741442498,2014.0,38.74751605676347,-9.146186015900213,True
11655.0,  Barrett Farner,male,1942-12-15 04:33:00,83.0,1.0,1.0,0.0,1.0,18478.0,896.0,6.0,140.0,363.0,219.0,886.0,737.0,957.0,213.0,378.0,126.0,0.3115225710119157,2018.0,38.735106490115925,-9.144763844840428,True
11656.0,  Patrick Lanasa,male,1955-03-25 16:02:00,71.0,1.0,0.0,0.0,3.0,2250.0,1854.0,18.0,2290.125,319.0,512.0,729.0,63.0,1046.0,266.0,257.0,116.0,0.0271634404743143,2018.0,38.72242616181825,-9.177880165677042,True
11657.0,  Jordan Moritz,male,1980-07-27 02:48:00,45.0,1.0,0.0,1.0,1.0,8902.0,981.0,11.0,1163.0,805.0,108.0,62.0,83.0,1934.0,38.0,255.0,108.0,0.156673724902765,2016.0,38.78368741128214,-9.104609105865327,True
11658.0,  Clarence Cope,male,1967-02-17 07:11:00,59.0,1.0,1.0,1.0,1.0,13043.0,1866.0,12.0,1969.0,385.0,305.0,79.0,40.0,1535.0,120.0,337.0,68.0,0.0196706691212513,2016.0,38.73363676392694,-9.125524419699737,True
11661.0,  Rodger King,male,1970-01-22 09:17:00,56.0,1.0,1.0,0.0,4.0,17451.0,3088.0,8.0,1808.0,223.0,502.0,48.0,35.0,525.0,168.0,318.0,131.0,0.0874724300670955,2017.0,38.765246147717335,-9.18635362498617,True
11662.0,  Madison Rogers,female,2000-01-19 18:29:00,26.0,0.0,0.0,0.0,2.0,12872.0,1676.0,18.0,24.0,548.0,1125.0,362.0,342.0,303.0,202.0,207.0,20.0,0.781057933829625,2021.0,38.75430251446515,-9.154124823002022,False
11663.0,Helen Vargas,female,1992-06-27 20:44:00,33.0,2.0,0.0,2.0,2.0,10386.0,128.0,8.0,151.0,221.0,886.0,505.0,129.0,415.0,127.0,156.0,55.0,0.1273897163837345,2020.0,38.7478136198134,-9.156852049893168,True
11664.0,  Daniel Cammack,male,1975-02-12 13:30:00,51.0,1.0,1.0,1.0,2.0,20837.0,2461.0,10.0,1928.0,453.0,379.0,59.0,29.0,969.0,247.0,175.0,90.0,0.1237079552622067,2013.0,38.71702710565105,-9.151698546947864,True
11665.0,  Regina Travis,female,1988-02-12 21:29:00,38.0,0.0,1.0,0.0,2.0,24136.0,927.0,7.0,132.0,89.0,564.0,851.0,770.0,588.0,323.0,219.0,146.0,0.1206923447785619,2007.0,38.742896102539326,-9.161383480574347,True
11666.0,  Calvin Mcclendon,male,1972-05-23 08:29:00,54.0,1.0,2.5,2.5,2.0,24198.0,3256.0,9.0,529.0,1060.0,1864.0,306.0,1278.0,425.0,362.0,8.0,424.5,0.0034329534531333,2006.0,38.78755067202539,-9.136861442943264,True
11667.0,  Teresa Previte,female,1970-01-04 07:30:00,56.0,0.0,0.0,0.0,3.0,24859.0,1252.0,7.0,604.0,439.0,110.0,708.0,887.0,365.0,210.0,225.0,194.0,0.0953171454673719,2011.0,38.745922306730186,-9.174375448327858,True
11669.0,Chad Hagen,male,1954-06-17 16:12:00,71.0,0.0,0.0,1.0,2.0,6752.0,8297.0,20.0,52.0,822.0,880.0,1309.0,492.0,13.0,736.0,314.0,239.0,0.3323049907368539,2014.0,38.747750264985534,-9.160267611040055,True
11671.0,  Margaret Angus,female,1959-10-14 01:07:00,66.0,1.0,0.0,2.0,5.0,9713.0,877.0,11.0,336.0,921.0,594.0,1049.0,1469.0,1445.0,274.0,450.0,366.0,0.6309251138371907,2010.0,38.75495938582484,-9.119493425188477,True
11672.0,Stacy Ovit,male,1957-10-15 07:54:00,68.0,0.0,1.0,1.0,2.0,7968.0,7011.0,20.0,92.0,632.0,918.0,1225.0,1184.0,255.0,736.0,327.0,14.0,0.4152730678641606,2017.0,38.74044939807111,-9.167692485723173,True
11673.0,  John Mcdaniel,male,1998-12-08 11:20:00,27.0,1.0,2.0,0.0,4.0,14092.0,345.0,11.0,1576.0,819.0,229.0,62.0,511.0,2122.0,91.0,533.0,240.0,0.0209768812724907,2026.0,38.75663826795051,-9.140885338780372,True
11674.0,  Adelina Wert,female,1948-12-13 06:48:00,77.0,1.0,1.0,1.0,4.0,4223.0,1584.0,11.0,1059.0,466.0,230.0,206.0,15.0,1583.0,171.0,103.0,79.0,0.1636364807219523,2019.0,38.78009539142531,-9.108334635119888,True
11676.0,Jerry Frazer,male,1997-10-28 23:09:00,28.0,2.0,0.0,2.0,3.0,11228.0,327.0,9.0,222.0,83.0,612.0,341.0,552.0,363.0,736.0,324.0,85.0,0.4353688532395304,2021.0,38.747790214244645,-9.15639255454025,True
11677.0,  Dolores Wessel,female,1978-03-06 03:03:00,48.0,1.0,2.0,1.0,7.0,25877.0,807.0,13.0,1316.0,17.0,151.0,881.0,89.0,788.0,88.0,227.0,348.0,0.9217186641489808,2021.0,38.70475525894015,-9.210239914564676,True
11678.0,  Michael Hodges,male,1984-01-06 11:56:00,42.0,1.0,1.0,1.0,3.0,14443.0,953.0,13.0,2058.0,485.0,294.0,161.0,182.0,2237.5,33.0,739.5,153.0,0.1605604477908392,2010.0,38.740882837596,-9.107926690874908,True
11679.0,  Christopher Adams,male,1969-06-12 23:23:00,56.0,1.0,0.0,2.0,5.0,13297.0,41.0,9.0,197.0,187.0,144.0,961.0,603.0,414.0,278.0,364.0,71.0,0.1355442558026292,2007.0,38.769177089083655,-9.18097760962845,True
11681.0,  Keith Muller,male,1984-11-23 20:42:00,41.0,1.0,1.0,1.0,1.0,964.0,2253.0,14.0,2032.0,445.0,378.0,66.0,38.0,863.0,223.0,89.0,33.0,0.0465242073210619,2016.0,38.71589810147181,-9.127747856106389,True
11684.0,  Eric Korol,male,1983-01-12 15:28:00,43.0,1.0,0.0,0.0,4.0,39047.0,4632.0,14.0,295.0,741.0,380.0,731.0,1297.0,1385.0,298.0,455.0,364.0,0.3722647568027513,2011.0,38.77853193116836,-9.119009525235628,True
11685.0,  Robert Hill,male,1987-08-09 03:38:00,38.0,2.5,2.5,1.0,3.0,39047.0,7067.0,11.0,48.0,939.0,1346.0,1367.0,1587.0,1251.0,237.0,739.5,288.0,0.3312531280851193,2014.0,38.760158917545446,-9.131450407348378,True
11686.0,  Stefanie Freedman,female,1943-04-24 16:50:00,83.0,1.0,0.0,1.0,3.0,8336.0,1253.0,11.0,1658.0,614.0,127.0,180.0,274.0,1635.0,105.0,444.0,139.0,0.1521896437774681,2016.0,38.75714268363824,-9.117840820976204,True
11687.0,  David Muniz,male,1986-07-15 17:19:00,39.0,2.5,2.0,1.0,4.0,27830.0,4821.0,11.0,222.0,1140.0,1441.0,571.0,1087.0,1092.0,408.0,381.0,243.0,0.1690160884309501,2009.0,38.7814404433802,-9.186758207729913,True
11688.0,  Anthony Johnson,male,1961-12-09 20:17:00,64.0,0.0,2.5,2.0,2.0,18983.0,6971.0,8.0,492.0,739.0,401.0,1409.0,1997.5,802.0,384.0,540.0,288.0,0.2251067193201169,2015.0,38.73206104215445,-9.143214803127254,True
11691.0,  Bettye Gonzales,female,1956-04-21 13:41:00,70.0,1.0,1.0,1.0,4.0,39047.0,2587.0,10.0,119.0,276.0,774.0,1123.0,1064.0,1878.0,290.0,739.5,74.0,0.5112732945650114,2014.0,38.733155307492545,-9.18317180011794,True
11692.0,  Matthew Daugherty,male,2001-09-27 19:47:00,24.0,0.0,0.0,0.0,2.0,12716.0,2113.0,12.0,65.0,254.0,1136.0,184.0,885.0,132.0,337.0,182.0,54.0,0.4913086289158849,2021.0,38.73476761208352,-9.168504019718666,False
11694.0,Victor Higgin,male,1952-01-17 06:11:00,74.0,0.0,0.0,2.5,2.0,17208.0,5761.0,12.0,119.0,540.0,1288.0,987.0,874.0,91.0,736.0,444.0,238.0,0.2819980393576834,2014.0,38.75039904071333,-9.152007917705514,True
11696.0,  Miriam Farley,female,1994-12-19 06:48:00,31.0,0.0,1.0,2.0,4.0,7485.0,139.0,19.0,398.0,149.0,135.0,541.0,521.0,767.0,12.0,127.0,53.0,0.6423573990128156,2017.0,38.75889759501492,-9.14415031562572,True
11697.0,  Jill Fay,female,1989-03-27 16:04:00,37.0,2.5,1.0,1.0,7.0,6067.0,6968.0,11.0,1401.0,882.0,1910.5,1490.0,1388.0,812.0,446.0,597.0,197.0,0.1516290801835315,2014.0,38.769822550965024,-9.142412872578866,True
11698.0,  Lloyd Jarvis,male,1982-10-10 19:04:00,43.0,2.5,2.5,1.0,4.0,25084.0,6086.0,9.0,1028.0,266.0,1361.0,1680.0,497.0,699.0,481.0,492.0,372.0,0.1009478632392791,2010.0,38.740207396023926,-9.194206117008951,True
11699.0,  Anh Yung,female,1955-11-05 09:46:00,70.0,1.0,1.0,2.0,5.0,28556.0,4438.0,23.0,345.0,642.0,970.0,908.0,703.0,1461.0,326.0,383.0,150.0,0.0102534064091019,2008.0,38.728646690492575,-9.13247574134077,True
11700.0,Angie Riggs,female,1972-11-19 17:45:00,53.0,0.0,0.0,0.0,1.0,6565.0,7198.0,17.0,165.0,689.0,918.0,697.0,749.0,97.0,736.0,577.0,169.0,0.1281691539562568,2017.0,38.73639755259052,-9.14910386720588,True
11701.0,Lana Cook,female,1995-05-25 13:15:00,31.0,2.0,0.0,2.0,2.0,11517.0,1099.0,8.0,149.0,227.0,340.0,536.0,233.0,517.0,124.0,231.0,76.0,0.3856597305957751,2015.0,38.74825891978051,-9.157005445201634,True
11702.0,  Gerald Martinez,male,1944-01-18 19:22:00,82.0,1.0,1.0,0.0,3.0,13754.0,974.0,15.0,1781.0,332.0,390.0,16.0,50.0,868.0,152.0,394.0,75.0,0.0431219200680866,2015.0,38.74363189563353,-9.137319234613877,True
11704.0,  William Courtney,male,1989-03-31 14:09:00,37.0,0.0,1.0,0.0,2.0,22049.0,1.0,8.0,77.0,162.0,268.0,940.0,672.0,1013.0,224.0,367.0,137.0,0.1183405451124941,2019.0,38.72848962808788,-9.150353436369691,True
11705.0,  Elaine Schultz,female,1955-08-03 05:33:00,70.0,0.0,0.0,0.0,5.0,17485.0,1101.0,7.0,386.0,580.0,3.0,606.0,312.0,1549.0,443.0,42.0,117.0,0.4298646427739414,2015.0,38.78971657142308,-9.111578934973677,True
11706.0,  David Tolin,male,1979-06-01 00:24:00,47.0,1.0,1.0,2.0,4.0,39047.0,3429.0,21.0,210.0,822.0,736.0,1120.0,649.0,1353.0,355.0,444.0,296.0,0.4687520590983613,2013.0,38.7611043988165,-9.179615678522683,True
11707.0,Kaye Craddock,female,1990-12-20 20:41:00,35.0,2.0,1.0,2.0,2.0,7253.0,69.0,7.0,233.0,254.0,520.0,444.0,255.0,371.0,79.0,86.0,58.0,0.7688168684641354,2013.0,38.74685460793769,-9.157493853374604,True
11708.0,  Cinda Orizabal,female,1958-04-14 00:13:00,68.0,1.0,0.0,1.0,4.0,4268.0,2563.0,13.0,1966.0,349.0,453.0,46.0,117.0,1354.0,151.0,271.0,62.0,0.0422755764584695,2002.0,38.71376297073047,-9.131752310750317,True
11709.0,  Walter Carr,male,1995-05-19 01:58:00,31.0,1.0,0.0,0.0,1.0,28014.0,884.0,14.0,378.0,527.0,397.0,888.0,675.0,564.0,36.0,739.5,131.0,0.0970687217876109,2023.0,38.76221257022074,-9.169987136598207,True
11710.0,Margaret Case,female,1977-03-27 06:53:00,49.0,0.0,0.0,0.0,1.0,7758.0,2090.0,15.0,90.0,412.0,1318.0,862.0,1264.0,160.0,736.0,553.0,95.0,0.2537409196711339,2020.0,38.74579348990627,-9.167952923966414,True
11712.0,  Jason Gibson,male,1962-11-25 08:25:00,63.0,2.5,2.5,1.0,7.0,21504.0,4304.0,9.0,1020.0,1238.5,1910.5,1975.0,1218.0,1457.0,390.0,487.0,183.0,0.2535525742037384,2006.0,38.74012383776237,-9.175349533453147,True
11713.0,  Kristine Andrews,female,1956-09-08 10:11:00,69.0,1.0,1.0,2.0,4.0,9832.0,234.0,13.0,2210.0,498.0,335.0,71.0,78.0,1671.0,223.0,12.0,133.0,0.1066121635581596,2019.0,38.76084584414263,-9.184700358004232,True
11714.0,  Heather Burriss,female,1978-05-19 21:58:00,48.0,0.0,1.0,1.0,4.0,10242.0,556.0,14.0,1396.0,513.0,87.0,83.0,25.0,2237.5,219.0,417.0,26.0,0.0888729805716759,2021.0,38.77073474855432,-9.11766380959661,True
11715.0,  James Garrity,male,1966-01-14 22:26:00,60.0,1.0,1.0,1.0,6.0,24426.0,894.0,15.0,72.0,339.0,78.0,579.0,41.0,943.0,218.0,305.0,189.0,0.7042257450898932,2018.0,38.765457083122705,-9.099291492885008,True
11716.0,  Betty Presley,female,1945-09-01 10:57:00,80.0,0.0,2.0,0.0,2.0,20825.0,907.0,7.0,11.0,490.0,144.0,785.0,697.0,903.0,46.0,279.0,259.0,0.1152681560517681,2018.0,38.73813181544083,-9.161050906778192,True
11718.0,  Rebecka Ortiz,female,1960-04-06 17:59:00,66.0,0.0,2.5,2.0,5.0,14305.0,87.0,15.0,665.0,83.0,59.0,964.0,226.0,394.0,212.0,239.0,29.0,0.8652481754862305,2021.0,38.78607388286987,-9.167306857565787,True
11719.0,Nelson Burgess,male,1995-09-14 13:50:00,30.0,2.0,0.0,2.5,2.0,7752.0,1003.0,9.0,193.0,191.0,528.0,476.0,47.0,772.0,113.0,324.0,131.0,0.8593770022921314,2021.0,38.74692791334038,-9.156729056034983,True
11720.0,  Thomas Oleary,male,1947-08-03 09:35:00,78.0,2.5,2.0,1.0,4.0,33164.0,4231.0,8.0,646.0,666.0,492.0,1587.0,1275.0,1361.0,683.0,329.0,276.0,0.3188014683724485,2010.0,38.73639447433935,-9.169568286780386,True
11723.0,Ann Duchene,female,1988-09-02 10:21:00,37.0,0.0,0.0,1.0,1.0,392.0,7900.0,8.0,248.0,331.0,1067.0,611.0,835.0,121.0,736.0,348.0,147.0,0.195672562081147,2015.0,38.74015097613764,-9.194295163046885,True
11724.0,  Margaret Warner,female,1999-10-10 09:05:00,26.0,1.0,1.0,2.0,1.0,13532.0,2340.0,15.0,2290.125,465.0,328.0,48.0,63.0,632.0,108.0,739.5,93.0,0.027695263285914,2027.0,38.731080713477255,-9.17109885274386,True
11725.0,Brian Muller,male,2000-04-22 07:30:00,26.0,0.0,0.0,1.0,1.0,14153.0,8297.0,21.0,76.0,430.0,1053.0,896.0,102.0,199.0,736.0,63.0,170.0,0.3990613669352002,2021.0,38.737213598107864,-9.195938719900438,True
11726.0,  Ralph Chaisson,male,1962-03-20 02:01:00,64.0,0.0,1.0,0.0,2.0,17687.0,865.0,8.0,977.0,223.0,214.0,789.0,464.0,1391.0,142.0,588.0,180.0,0.0609854843064095,2017.0,38.73787027795259,-9.151259764870296,True
11728.0,  Ginger Winterholler,female,1976-11-04 02:27:00,49.0,0.0,0.0,0.0,5.0,25428.0,1497.0,23.0,382.0,374.0,363.0,750.0,1439.0,490.0,189.0,444.0,191.0,0.549837494555792,2017.0,38.71056943874601,-9.130853026993504,True
11729.0,Winnie Norman,female,1998-10-09 12:45:00,27.0,0.0,2.0,1.0,2.0,3072.0,8297.0,21.0,50.0,58.0,1145.0,893.0,382.0,144.0,736.0,173.0,32.0,0.2114322031940216,2018.0,38.771279561377455,-9.185211653002352,True
11730.0,  Myrtle Trueman,female,1942-06-01 00:42:00,84.0,1.0,1.0,0.0,6.0,13946.0,1409.0,6.0,112.0,54.0,352.0,273.0,800.0,434.0,153.0,428.0,293.0,0.7354802164320435,2020.0,38.79946614577563,-9.198663218347138,True
11731.0,  Lamar Tarantino,male,1983-09-07 21:21:00,42.0,0.0,0.0,2.0,4.0,11499.0,2141.0,13.0,1658.0,593.0,84.0,122.0,106.0,2237.5,55.0,609.0,143.0,0.1188485794563588,2012.0,38.74625035571285,-9.088422920127655,True
11732.0,  Jessica Cruz,female,1960-11-06 21:32:00,65.0,2.5,2.5,1.0,3.0,25333.0,2619.0,14.0,544.0,757.0,1117.0,1975.0,1997.5,543.0,460.0,567.0,320.0,0.2949376563188454,2006.0,38.77550851375356,-9.13370274007616,True
11733.0,  Charles Ebling,male,1974-08-17 21:10:00,51.0,1.0,0.0,2.0,4.0,25917.0,3446.0,20.0,290.0,752.0,593.0,1666.0,481.0,1272.0,151.0,191.0,330.0,0.3014749710863644,2013.0,38.72643502907956,-9.177129860561482,True
11734.0,Donna Williams,female,1999-07-08 11:21:00,26.0,1.0,0.0,1.0,2.0,6652.0,8297.0,16.0,13.0,744.0,1265.0,1141.0,973.0,58.0,736.0,496.0,98.0,0.3568075166968372,2027.0,38.74437777238922,-9.178005246916024,True
11735.0,Jacob Pollitt,male,1944-01-18 20:28:00,82.0,0.0,0.0,2.0,1.0,5882.0,8297.0,17.0,471.0,667.0,1394.0,698.0,1029.0,101.0,736.0,290.0,111.0,0.2414414798476664,2016.0,38.75844017433321,-9.1704273963847,True
11736.0,  Lashonda Jackson,female,1968-08-18 03:32:00,57.0,0.0,1.0,0.0,4.0,14358.0,128.0,8.0,957.0,193.0,135.0,683.0,372.0,208.0,146.0,327.0,8.0,0.3619005701523962,2019.0,38.73692416012611,-9.13994027490454,True
11737.0,  Maria Bray,female,1963-03-22 07:53:00,63.0,1.0,1.0,1.0,1.0,30444.0,3918.0,9.0,1275.0,471.0,626.0,1531.0,1920.0,545.0,417.0,379.0,424.5,0.1117257926074081,2011.0,38.77605509700268,-9.16741467446488,True
11738.0,Kenneth Alls,male,1993-07-21 17:19:00,32.0,2.0,1.0,2.0,1.0,9125.0,1453.0,9.0,63.0,112.0,678.0,665.0,515.0,13.0,3.0,33.0,44.0,0.5582852523856188,2021.0,38.7485699368668,-9.1561358604384,True
11739.0,  Gregory Graham,male,1990-10-06 11:18:00,35.0,0.0,1.0,0.0,1.0,15030.0,8297.0,9.0,501.0,506.0,339.0,879.0,992.0,1096.0,702.0,488.0,320.0,0.3104614129146227,2019.0,38.7226414987428,-9.187929503531018,False
11740.0,  David Alexandre,male,1989-03-17 14:37:00,37.0,2.5,2.5,1.0,5.0,32224.0,4872.0,10.0,956.0,1238.5,1910.5,901.0,1253.0,686.0,427.0,739.5,287.0,0.2625377177808183,2017.0,38.71836766672195,-9.141322399926889,True
11741.0,  Mayra Wandler,female,1952-12-07 07:14:00,73.0,1.0,1.0,0.0,4.0,17781.0,1346.0,14.0,1582.0,565.0,216.0,241.0,54.0,1737.0,150.0,194.0,150.0,0.1312578911587307,2016.0,38.76963674565543,-9.11902609870695,True
11743.0,Ingrid Thomas,female,1993-09-28 10:31:00,32.0,2.0,0.0,2.0,1.0,6601.0,325.0,8.0,70.0,130.0,882.0,349.0,305.0,205.0,185.0,345.0,100.0,-0.085091806248565,2014.0,38.74732665468288,-9.156125770185367,True
11744.0,Randy Castro,female,1958-04-25 20:44:00,68.0,0.0,0.0,0.0,1.0,9163.0,8297.0,8.0,192.0,329.0,1755.0,925.0,817.0,76.0,736.0,618.0,46.0,0.333213525221981,2016.0,38.77358587441376,-9.1611182568612,True
11745.0,  Frank Henderson,male,1957-11-11 11:01:00,68.0,1.0,1.0,1.0,5.0,10108.0,337.0,11.0,471.0,211.0,182.0,631.0,473.0,426.0,229.0,241.0,79.0,0.9123313834172512,2013.0,38.77363769424394,-9.159335013948414,True
11746.0,  Jeffery Alexander,male,1969-07-31 08:18:00,56.0,1.0,0.0,0.0,2.0,5243.0,3205.0,13.0,2018.0,513.0,421.0,73.0,3.0,204.0,272.0,133.0,33.0,0.0876130498599816,2014.0,38.78037982276728,-9.164988781107455,True
11747.0,  Cherie Simmons,female,1944-08-30 18:46:00,81.0,0.0,1.0,0.0,3.0,18423.0,875.0,8.0,626.0,118.0,117.0,1198.0,165.0,722.0,115.0,111.0,56.0,0.777936720113892,2017.0,38.7662232805163,-9.175630685356682,True
11748.0,Natalie Fujita,female,1949-11-23 14:32:00,76.0,0.0,1.0,1.0,2.0,7112.0,1470.0,18.0,126.0,640.0,1678.0,862.0,1345.0,383.0,736.0,195.0,49.0,0.2848405457473188,2019.0,38.77281326524966,-9.163580443715626,True
11749.0,  Henry Sommerville,male,1964-07-30 12:42:00,61.0,0.0,2.0,1.0,4.0,39047.0,2969.0,22.0,168.0,536.0,907.0,985.0,1121.0,422.0,309.0,394.0,226.0,0.3506484379498646,2013.0,38.76119261403292,-9.134389988483576,True
11751.0,  Eugenio Nguyen,male,1959-11-06 21:47:00,66.0,1.0,2.0,0.0,7.0,14043.0,76.0,21.0,1883.0,333.0,179.0,76.0,51.0,255.0,213.0,338.0,95.0,0.0614483024572542,2012.0,38.781326362146785,-9.172819882048902,True
11752.0,  Mary White,female,1974-08-14 16:59:00,51.0,1.0,1.0,1.0,5.0,19555.0,357.0,14.0,473.0,14.0,579.0,411.0,432.0,152.0,204.0,349.0,237.0,0.2640335046736448,2016.0,38.807691831252086,-9.202776586357244,True
11755.0,  Beverly Radebaugh,female,1970-08-01 03:04:00,55.0,1.0,0.0,0.0,2.0,11904.0,618.0,9.0,1652.0,544.0,145.0,325.0,93.0,2237.5,34.0,306.0,8.0,0.3257256842474855,2018.0,38.740309467031544,-9.088422920127655,True
11756.0,  Morgan Thrill,male,1945-10-04 01:27:00,80.0,1.0,0.0,1.0,6.0,15014.0,1505.0,15.0,735.0,96.0,556.0,779.0,482.0,282.0,51.0,355.0,223.0,0.2054967544730936,2017.0,38.71458996522298,-9.120728309386946,True
11757.0,Charlene Porter,female,1984-09-03 01:08:00,41.0,0.0,0.0,1.0,2.0,6765.0,8297.0,21.0,138.0,559.0,1450.0,607.0,773.0,427.0,736.0,142.0,101.0,0.2810768919197984,2021.0,38.75920852688494,-9.149085692315492,True
11758.0,Michael Boyd,male,2000-05-28 20:42:00,26.0,0.0,0.0,1.0,1.0,11805.0,7167.0,22.0,471.0,573.0,1081.0,1536.0,1247.0,183.0,736.0,429.0,85.0,0.0944716863853317,2028.0,38.75361886390115,-9.17943982291522,True
11759.0,  Jami Redd,female,1978-09-30 22:57:00,47.0,0.0,0.0,1.0,6.0,30407.0,907.0,12.0,464.0,374.0,1085.0,111.0,512.0,657.0,402.0,270.0,25.0,0.8534627034668998,2018.0,38.701867944035655,-9.149378895961634,True
11760.0,  Shelia Erling,female,1964-07-29 23:36:00,61.0,1.0,1.0,1.0,1.0,15753.0,1472.0,15.0,2290.125,238.0,594.0,47.0,119.0,1437.0,142.0,334.0,101.0,0.0107622458216199,2015.0,38.74753563565094,-9.13751216328864,True
11761.0,  Ellen Harrison,female,1981-07-20 23:37:00,44.0,2.0,1.0,0.0,4.0,39047.0,4747.0,12.0,255.0,232.0,938.0,784.0,166.0,1429.0,324.0,177.0,307.0,0.3572155764563964,2015.0,38.75105641547054,-9.123873223168117,True
11762.0,  Johnny Slater,male,1984-02-02 23:39:00,42.0,2.0,1.0,0.0,4.0,12910.0,2618.0,10.0,1945.0,676.0,130.0,128.0,112.0,2237.5,64.0,246.0,65.0,0.133451248817131,2020.0,38.778410735883654,-9.1216792082336,True
11763.0,James Kimsey,male,1993-03-10 09:12:00,33.0,2.5,0.0,2.0,1.0,9114.0,3089.0,12.0,295.0,229.0,783.0,639.0,506.0,388.0,21.0,284.0,49.0,0.8462752825760591,2014.0,38.74712945005305,-9.15561814398507,True
11764.0,  Tiffany Monterio,female,1967-06-15 04:21:00,58.0,1.0,1.0,1.0,2.0,20443.0,1347.0,22.0,1891.0,274.0,453.0,66.0,81.0,484.0,226.0,4.0,92.0,0.1908584466652099,2012.0,38.77696175872424,-9.117836190251516,True
11766.0,  Eric Blackman,male,1943-07-04 19:00:00,82.0,2.5,1.0,1.0,3.0,29425.0,6383.0,8.0,491.0,1032.0,483.0,729.0,1323.0,889.0,248.0,249.0,419.0,0.1406359384771949,2010.0,38.71793236181095,-9.136243429971012,True
11768.0,  Joanne Smith,female,1953-05-23 21:20:00,73.0,0.0,0.0,0.0,4.0,8001.0,430.0,11.0,328.0,190.0,154.0,1183.0,482.0,488.0,0.0,350.0,55.0,0.5362120887640986,2017.0,38.72742079665685,-9.185143837383077,True
